#Converted from Edwin Olson's file format csw.graph
RELATION  114  113 0         1.022383        -0.007102        -0.651804         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  115  114 0         1.011556        -0.014506        -0.828316         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  116  115 0        -0.008907         0.980541        87.316605         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  117  116 0         1.009143        -0.030308        -1.099948         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  118  117 0         0.983711        -0.005317        -1.943744         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  119  118 0         0.985152         0.005509         2.254179         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  120  119 0        -1.010145        -0.053177       180.126961         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  121  120 0         1.010443        -0.028117         2.064071         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  122  121 0         0.989826        -0.015204         0.449107         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  123  122 0         1.021364         0.035312         0.467499         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  124  123 0        -0.008542         0.950933      -271.043700         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  125  124 0         1.004766         0.016793        -1.210323         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  126  125 0         1.026085        -0.019208         0.000336         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  127  126 0         0.963220         0.033064        -0.412422         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  128  127 0        -0.041013         1.015962        90.811414         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  129  128 0         1.005383        -0.013793        -0.840854         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  130  129 0         1.006358        -0.026231        -0.327513         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  131  130 0         1.003805        -0.010202        -2.502341         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  132  131 0         0.040168        -1.012668       -90.457093         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  133  132 0         1.004026        -0.009232         0.032397         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  134  133 0         0.983715        -0.003329         0.367687         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  135  134 0         0.989074         0.039948         0.803807         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  136  135 0        -1.031747         0.032475       179.984757         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  137  136 0         0.994739        -0.018182        -0.019811         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  138  137 0         1.021407         0.006933        -0.717822         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  139  138 0         1.036586        -0.008815        -1.517068         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  140  139 0        -1.000708         0.023227      -179.655308         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  141  140 0         1.014139         0.004372        -0.575546         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  142  141 0         1.036634         0.020324         1.975885         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  143  142 0         1.020940         0.021674        -0.054033         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  144  143 0        -1.001207         0.035493       180.293598         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  145  144 0         0.975633         0.019668        -0.817286         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  146  145 0         0.990986        -0.026062         0.464887         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  147  146 0         1.012839        -0.012720        -1.159857         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  148  147 0         0.011961        -1.030696       -88.271756         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  149  148 0         1.007851         0.060060         1.477470         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  150  149 0         1.002512         0.001280        -0.891484         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  151  150 0         0.975827         0.040302         1.189691         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  152  151 0         0.006114         1.031326        90.985421         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  153  152 0         0.984407         0.004756        -2.598199         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  154  153 0         0.984021        -0.025557         0.358150         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  155  154 0         0.958219         0.007405         0.704470         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  156  155 0        -0.979396         0.020563      -177.598776         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  157  156 0         1.014320        -0.042657         0.033948         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  158  157 0         1.004037        -0.019473        -0.823799         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  159  158 0         1.001796        -0.042299         2.080050         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  160  159 0        -1.015345        -0.004710       182.284877         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  161  160 0         0.977003         0.000202        -0.746526         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  162  161 0         1.028146        -0.003961         0.499663         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  163  162 0         0.964528         0.014735         1.071590         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  164  163 0        -0.956570         0.008850      -179.879178         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  165  164 0         1.002868         0.021287        -0.916128         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  166  165 0         0.952639        -0.035047        -1.117022         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  167  166 0         1.030067         0.021021        -0.059937         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  168  167 0         0.018523        -1.007660       268.967665         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  169  168 0         0.996015        -0.000706         1.254646         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  170  169 0         0.968562        -0.006568        -0.823812         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  171  170 0         1.001359        -0.009948        -0.930041         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  172  171 0         0.006632        -1.005126       -91.131992         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  173  172 0         0.987193         0.002466         0.566448         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  174  173 0         0.971984         0.012405        -1.665347         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  175  174 0         1.005659         0.036410        -0.550829         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  176  175 0        -1.027961        -0.002102      -179.916401         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  177  176 0         1.007169         0.015267         0.092174         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  178  177 0         0.976492         0.021056        -0.030855         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  179  178 0         0.966935        -0.001725         1.362178         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  180  179 0         1.007849        -0.019587        -1.091510         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  181  180 0         0.988927         0.018030         0.019144         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  182  181 0         1.006015         0.006320         0.399303         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  183  182 0         1.011064        -0.019970        -1.466405         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  184  183 0         0.003868        -0.968408       269.666521         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  185  184 0         1.030367         0.007996        -1.300889         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  186  185 0         0.982633         0.028736         0.795715         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  187  186 0         1.001957         0.013313         2.160896         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  188  187 0         0.010186        -0.988517       -90.087784         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  189  188 0         0.988964         0.014161        -1.419172         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  190  189 0         1.027403         0.011345        -0.089581         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  191  190 0         0.986312         0.013994        -0.604998         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  192  191 0         0.047125         0.984631        92.451990         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  193  192 0         0.984000         0.052823         0.411299         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  194  193 0         0.993458         0.016820        -1.274439         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  195  194 0         1.004518         0.011934         0.960118         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  196  195 0         0.004544         0.990061      -269.509354         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  197  196 0         1.014898        -0.011568        -0.125300         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  198  197 0         0.993741         0.003423         0.256896         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  199  198 0         1.019661        -0.032184        -0.474315         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  200  199 0        -0.022337        -1.015734       271.322306         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  201  200 0         0.963457         0.038375         0.544395         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  202  201 0         0.988326        -0.001105         0.152250         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  203  202 0         0.990433        -0.006104         0.362555         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  204  203 0         0.027934         1.023813      -270.356417         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  205  204 0         0.963901         0.007727         0.013987         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  206  205 0         1.003564        -0.018077         2.036689         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  207  206 0         1.010020        -0.019375        -0.508386         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  208  207 0        -1.003496         0.035123       178.660765         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  209  208 0         1.018183         0.001993        -0.038148         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  210  209 0         0.978662        -0.010505        -1.875586         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  211  210 0         1.014683         0.006353        -0.382135         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  212  211 0         0.004473        -0.990545       -90.171940         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  213  212 0         0.966053        -0.004520        -1.058640         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  214  213 0         1.020000         0.017710         2.885665         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  215  214 0         0.998138        -0.039972        -0.746728         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  216  215 0         0.036956         0.980448        88.376026         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  217  216 0         1.013182        -0.025324        -1.969724         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  218  217 0         0.984727         0.037050        -1.362214         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  219  218 0         0.990957        -0.004934         0.755018         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  220  219 0        -1.004868         0.001790      -178.310362         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  221  220 0         1.011348        -0.033106         1.779972         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  222  221 0         1.013834         0.013608        -0.007481         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  223  222 0         1.021396        -0.005130         1.094910         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  224  223 0        -0.985132         0.022097       180.022022         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  225  224 0         1.013017        -0.029178        -0.426533         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  226  225 0         1.032940         0.024333        -0.691212         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  227  226 0         0.960381        -0.029303         0.648014         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  228  227 0        -0.002465        -1.020596       -91.352906         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  229  228 0         0.936984         0.013013         0.534813         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  230  229 0         0.986469        -0.023988         0.649665         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  231  230 0         0.982838        -0.008844        -1.231262         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  232  231 0         0.023141        -0.987827       -92.198092         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  233  232 0         1.000572         0.033697         1.311890         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  234  233 0         0.976144        -0.018401        -1.359364         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  235  234 0         1.019672         0.000884         0.559492         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  236  235 0        -0.009167         1.008655        89.685202         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  237  236 0         1.027542        -0.010776        -0.940737         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  238  237 0         1.023981         0.039600        -3.832056         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  239  238 0         0.990301        -0.016679        -1.189181         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  240  239 0        -0.989796         0.019005       177.561202         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  241  240 0         0.963382        -0.000603        -0.267703         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  242  241 0         0.994306        -0.019837         0.940372         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  243  242 0         1.038118        -0.016867        -1.536633         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
RELATION  244  243 0        -0.007591         0.961465      -269.216887         0.000500         0.000500         1.641403         0.000000         0.000000         0.000000
